TICKER,Month,VOL,RETC,RETN,sprtrn,SPREAD,OSC,CAPEI,bm,pe_op_basic,pe_exi,ps,pcf,dpr,npm,opmad,roa,roe,efftax,totdebt_invcap,capital_ratio,int_totdebt,cash_lt,invt_act,rect_act,debt_ebitda,short_debt,ocf_lct,cash_debt,fcf_ocf,de_ratio,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,ptb,PEG_trailing,divyield,b_mkt,alpha,ivol,tvol
MCD,201412,1715017,-0.032125,-0.013447,-0.004189,0.01,0.083778015,17.324,0.164,16.913,18.409,3.261,12.842,0.633,0.181,0.296,0.271,0.29,0.319,0.491,0.481,0.038,0.147,0.021,0.241,1.478,0.021,2.052,0.345,0.617,1.37,14.871,0.899,1.486,1.518,227.2155,139.967,0.762,0.938,1.806,15.604,0,0.029,0.172,6.019,44.164,0.0363,0.6058,0.0049,0.0551,0.0613
MCD,201501,1527764,-0.013447,0.079078,-0.031041,0.01,0.060363479,17.091,0.164,16.686,18.161,3.217,12.67,0.633,0.181,0.296,0.271,0.29,0.319,0.491,0.481,0.038,0.147,0.021,0.241,1.478,0.021,2.052,0.345,0.617,1.37,14.871,0.899,1.486,1.518,227.159625,139.967,0.762,0.938,1.806,15.604,0,0.029,0.172,5.939,43.979,0.0368,0.6038,0.0047,0.055,0.0612
MCD,201502,1413280,0.079078,-0.014762,0.054893,0.01,0.070778564,18.1,0.16,18.349,20.519,3.464,14.123,0.676,0.173,0.29,0.268,0.296,0.355,0.538,0.538,0.04,0.097,0.026,0.29,1.577,0,2.449,0.314,0.616,1.667,13.616,0.756,1.483,1.523,221.2235833,132.189,0.774,0.986,2.135,19.088,0,0.029,0.173,6.566,5.304095238,0.0344,0.6085,0.0048,0.0551,0.0614
MCD,201503,1647728,-0.014762,-0.009134,-0.017396,0.01,0.054289819,17.833,0.16,18.078,20.216,3.413,13.915,0.676,0.173,0.29,0.268,0.296,0.355,0.538,0.538,0.04,0.097,0.026,0.29,1.577,0,2.449,0.314,0.616,1.667,13.616,0.756,1.483,1.523,223.0654583,132.189,0.774,0.986,2.135,19.088,0,0.029,0.173,6.469,5.078818182,0.0349,0.6045,0.005,0.055,0.0612
MCD,201504,1363197,-0.009134,0.002382,0.008521,0.02,0.040082859,17.633,0.16,17.913,20.031,3.375,13.759,0.676,0.173,0.29,0.268,0.296,0.355,0.538,0.538,0.04,0.097,0.026,0.29,1.577,0,2.449,0.314,0.616,1.667,13.616,0.756,1.483,1.523,222.91925,132.189,0.774,0.986,2.135,19.088,0,0.029,0.173,6.396,5.792782609,0.0352,0.6045,0.0047,0.055,0.0612
MCD,201505,1316510,0.002382,-0.008965,0.010491,0.01,0.049515272,17.484,0.14,18.484,21.509,3.444,14.097,0.74,0.163,0.288,0.258,0.268,0.355,0.531,0.521,0.039,0.123,0.022,0.255,1.607,0.019,1.996,0.314,0.631,1.595,13.074,0.812,1.414,1.446,221.15425,140.769,0.762,0.947,1.976,18.315,0,0.029,0.173,7.011,2.033318182,0.0354,0.6044,0.0046,0.0549,0.0612
MCD,201506,1113482,-0.008965,0.050384,-0.021012,0.01,0.03145051,17.327,0.14,18.318,21.316,3.413,13.971,0.74,0.163,0.288,0.258,0.268,0.355,0.531,0.521,0.039,0.123,0.022,0.255,1.607,0.019,1.996,0.314,0.631,1.595,13.074,0.812,1.414,1.446,219.5183333,140.769,0.762,0.947,1.976,18.315,0,0.029,0.173,6.949,1.623136364,0.0358,0.6004,0.0048,0.0548,0.061
MCD,201507,1241325,0.050384,-0.039956,0.019742,0.02,0.042159023,18.2,0.14,19.241,22.39,3.585,14.675,0.74,0.163,0.288,0.258,0.268,0.355,0.531,0.521,0.039,0.123,0.022,0.255,1.607,0.019,1.996,0.314,0.631,1.595,13.074,0.812,1.414,1.446,219.2929583,140.769,0.762,0.947,1.976,18.315,0,0.029,0.173,7.299,1.578217391,0.034,0.6048,0.0053,0.0546,0.0609
MCD,201508,1376040,-0.039956,0.03694,-0.062581,0.01,0.104083351,17.116,0.136,18.705,22.046,3.44,13.665,0.775,0.161,0.286,0.258,0.276,0.355,0.566,0.56,0.038,0.123,0.022,0.248,1.725,0.01,2.106,0.314,0.659,1.836,12.399,0.88,1.491,1.524,212.3362083,140.062,0.757,0.945,2.148,15.959,0,0.029,0.173,7.352,2.005416667,0.0358,0.6052,0.0052,0.0546,0.0609
MCD,201509,1239432,0.03694,0.139247,-0.026443,0.01,0.052978788,17.748,0.136,19.396,22.861,3.567,14.17,0.775,0.161,0.286,0.258,0.276,0.355,0.566,0.56,0.038,0.123,0.022,0.248,1.725,0.01,2.106,0.314,0.659,1.836,12.399,0.88,1.491,1.524,212.331625,140.062,0.757,0.945,2.148,15.959,0,0.029,0.173,7.623,2.599625,0.0345,0.5979,0.0057,0.0546,0.0607
MCD,201510,1709465,0.139247,0.024944,0.082983,0.02,0.126146993,20.219,0.136,22.096,26.044,4.064,16.143,0.775,0.161,0.286,0.258,0.276,0.355,0.566,0.56,0.038,0.123,0.022,0.248,1.725,0.01,2.106,0.314,0.659,1.836,12.399,0.88,1.491,1.524,212.358875,140.062,0.757,0.945,2.148,15.959,0,0.029,0.173,8.685,2.530304348,0.0303,0.6091,0.0057,0.0546,0.0611
MCD,201511,1298189,0.024944,0.034863,0.000505,0.01,0.03941836,20.145,0.11,22.97,24.71,4.088,15.731,0.732,0.172,0.286,0.259,0.322,0.355,0.602,0.602,0.038,0.111,0.022,0.253,1.829,0,2.376,0.314,0.702,2.115,12.003,0.906,1.59,1.626,206.659125,139.509,0.764,0.947,2.378,14.599,0,0.029,0.173,10.545,4.2625,0.0312,0.6091,0.0057,0.0546,0.061
MCD,201512,1150699,0.034863,0.04774,-0.01753,0.01,0.056543084,20.847,0.11,23.771,25.571,4.23,16.28,0.732,0.172,0.286,0.259,0.322,0.355,0.602,0.602,0.038,0.111,0.022,0.253,1.829,0,2.376,0.314,0.702,2.115,12.003,0.906,1.59,1.626,206.6497917,139.509,0.764,0.947,2.378,14.599,0,0.029,0.173,10.913,3.773136364,0.0301,0.6067,0.0058,0.0547,0.061
MCD,201601,1637022,0.04774,-0.046049,-0.050735,0.02,0.069962837,21.843,0.11,24.905,26.792,4.432,17.057,0.732,0.172,0.286,0.259,0.322,0.355,0.602,0.602,0.038,0.111,0.022,0.253,1.829,0,2.376,0.314,0.702,2.115,12.003,0.906,1.59,1.626,206.7309583,139.509,0.764,0.947,2.378,14.599,0,0.029,0.173,11.434,3.338409091,0.0288,0.5948,0.0058,0.0546,0.0608
MCD,201602,1633222,-0.046049,0.072446,-0.004128,0.01,0.078590323,20.444,0.082,23.069,24.415,4.158,16.158,0.713,0.178,0.289,0.244,0.389,0.309,0.773,0.773,0.033,0.249,0.01,0.135,2.743,0,2.216,0.212,0.723,4.353,11.355,2.605,3.234,3.268,199.7962083,135.039,0.704,0.814,3.585,3.797,0,0.028,0.173,12.017,1.389,0.0304,0.5961,0.0057,0.0547,0.0609
MCD,201603,1380877,0.072446,0.006445,0.065991,0.01,0.072724379,21.925,0.082,24.74,26.183,4.459,17.329,0.713,0.178,0.289,0.244,0.389,0.309,0.773,0.773,0.033,0.249,0.01,0.135,2.743,0,2.216,0.212,0.723,4.353,11.355,2.605,3.234,3.268,201.82825,135.039,0.704,0.814,3.585,3.797,0,0.028,0.173,12.888,1.525166667,0.0283,0.5991,0.0057,0.0547,0.061
MCD,201604,1113681,0.006445,-0.035023,0.002699,0.01,0.026563365,21.481,0.082,24.9,26.352,4.369,16.977,0.713,0.178,0.289,0.244,0.389,0.309,0.773,0.773,0.033,0.249,0.01,0.135,2.743,0,2.216,0.212,0.723,4.353,11.355,2.605,3.234,3.268,201.8285833,135.039,0.704,0.814,3.585,3.797,0,0.028,0.173,12.627,1.623055556,0.0281,0.599,0.0057,0.0547,0.061
MCD,201605,1165491,-0.035023,-0.0068,0.015329,0.01,0.078158365,20.719,0.05,22.815,23.383,4.226,16.337,0.66,0.191,0.295,0.262,0.44,0.309,0.737,0.737,0.034,0.159,0.016,0.19,2.309,0,2.276,0.212,0.724,3.683,10.535,1.514,2.148,2.183,209.1381667,140.647,0.726,0.896,3.401,7.44,0,0.028,0.173,19.4,39.77,0.0292,0.5954,0.0053,0.0547,0.0609
MCD,201606,1232405,-0.0068,-0.022353,0.000906,0.02,0.059165697,20.427,0.05,22.493,23.054,4.166,16.107,0.66,0.191,0.295,0.262,0.44,0.309,0.737,0.737,0.034,0.159,0.016,0.19,2.309,0,2.276,0.212,0.724,3.683,10.535,1.514,2.148,2.183,207.2055,140.647,0.726,0.896,3.401,7.44,0,0.028,0.173,19.127,35.374,0.0296,0.5952,0.0052,0.0547,0.0609
MCD,201607,1098958,-0.022353,-0.00935,0.03561,0.01,0.09018266,19.971,0.05,21.991,22.538,4.073,15.747,0.66,0.191,0.295,0.262,0.44,0.309,0.737,0.737,0.034,0.159,0.016,0.19,2.309,0,2.276,0.212,0.724,3.683,10.535,1.514,2.148,2.183,206.924375,140.647,0.726,0.896,3.401,7.44,0,0.028,0.173,18.699,34.458,0.0303,0.5946,0.0052,0.0547,0.0609
MCD,201608,1006223,-0.00935,-0.002594,-0.001219,0.01,0.04392184,19.181,0.022,20.953,22.157,3.928,15.618,0.664,0.188,0.301,0.261,0.52,0.309,0.821,0.821,0.034,0.141,0.016,0.201,2.511,0,2.211,0.212,0.723,5.926,9.648,1.45,2.086,2.12,0.697,142.797,0.729,0.902,5.05,7.851,0,0.028,0.173,43.647,70.781,0.0308,0.5945,0.0054,0.0545,0.0608
MCD,201609,915078,-0.002594,-0.024185,-0.001234,0.01,0.024098474,19.131,0.022,20.899,22.1,3.918,15.577,0.664,0.188,0.301,0.261,0.52,0.309,0.821,0.821,0.034,0.141,0.016,0.201,2.511,0,2.211,0.212,0.723,5.926,9.648,1.45,2.086,2.12,0.697,142.797,0.729,0.902,5.05,7.851,0,0.028,0.173,43.534,71.031,0.0309,0.5936,0.0053,0.0545,0.0607
MCD,201610,1008620,-0.024185,0.067869,-0.019426,0.02,0.042995469,18.669,0.022,20.393,21.565,3.823,15.201,0.664,0.188,0.301,0.261,0.52,0.309,0.821,0.821,0.034,0.141,0.016,0.201,2.511,0,2.211,0.212,0.723,5.926,9.648,1.45,2.086,2.12,0.697,142.797,0.729,0.902,5.05,7.851,0,0.028,0.173,42.481,71.17,0.0316,0.5975,0.0049,0.0544,0.0606
MCD,201611,890937,0.067869,0.020542,0.034174,0.01,0.090383164,19.375,0.082,20.779,22.419,3.972,14.954,0.659,0.188,0.31,0.268,0.709,0.309,0.909,0.909,0.034,0.129,0.015,0.211,2.689,0,2.045,0.212,0.737,12.783,9.143,1.265,1.827,1.856,0.79,142.631,0.726,0.911,10.007,8.993,0,0.028,0.173,11.265,1.668473684,0.0315,0.5965,0.0048,0.0543,0.0606
MCD,201612,786339,0.020542,0.006983,0.018201,0.03,0.04502136,19.773,0.082,21.206,22.88,4.054,15.261,0.659,0.188,0.31,0.268,0.709,0.309,0.909,0.909,0.034,0.129,0.015,0.211,2.689,0,2.045,0.212,0.737,12.783,9.143,1.265,1.827,1.856,0.79,142.631,0.726,0.911,10.007,8.993,0,0.028,0.173,11.497,1.714210526,0.0309,0.5967,0.0049,0.0543,0.0606
MCD,201701,769108,0.006983,0.049115,0.017884,0.01,0.028881455,19.911,0.082,21.354,23.039,4.082,15.368,0.659,0.188,0.31,0.268,0.709,0.309,0.909,0.909,0.034,0.129,0.015,0.211,2.689,0,2.045,0.212,0.737,12.783,9.143,1.265,1.827,1.856,0.79,142.631,0.726,0.911,10.007,8.993,0,0.028,0.173,11.577,1.754210526,0.0307,0.5934,0.0045,0.054,0.0602
MCD,201702,642708,0.049115,0.015354,0.037198,0.01,0.048805249,21.181,0.333965517,22.009,23.465,4.305,18.011,0.653,0.19,0.318,0.267,0.250448276,0.317,1.096,1.093,0.036,0.037,0.012,0.304,2.818,0.003,1.697,0.177,0.691,-15.074,8.768,0.353,1.381,1.398,201.1533043,163.855,0.714,1.04,6.362896552,17.838,0,0.026,0.168,6.756517241,2.492526316,0.0295,0.5951,0.0047,0.054,0.0603
MCD,201703,898132,0.015354,0.079623,-0.000389,0.01,0.015430908,21.209,0.33537931,22.347,23.825,4.311,18.035,0.653,0.19,0.318,0.267,0.259103448,0.317,1.096,1.093,0.036,0.037,0.012,0.304,2.818,0.003,1.697,0.177,0.691,-15.074,8.768,0.353,1.381,1.398,203.5326087,163.855,0.714,1.04,6.589137931,17.838,0,0.026,0.168,6.94762069,2.439736842,0.029,0.5951,0.0049,0.0539,0.0602
MCD,201704,779791,0.079623,0.078325,0.009091,0.02,0.088687279,22.835,0.334862069,24.126,25.722,4.642,19.418,0.653,0.19,0.318,0.267,0.260103448,0.317,1.096,1.093,0.036,0.037,0.012,0.304,2.818,0.003,1.697,0.177,0.691,-15.074,8.768,0.353,1.381,1.398,203.4326087,163.855,0.714,1.04,6.587965517,17.838,0,0.026,0.168,7.123344828,2.503894737,0.0269,0.5965,0.0053,0.054,0.0603
MCD,201705,749567,0.078325,0.021274,0.011576,0.00999,0.064550401,24.44,0.336241379,25.065,26.659,5.042,21.39,0.638,0.196,0.328,0.29,1.227,0.317,1.055,1.052,0.034,0.067,0.015,0.27,2.782,0.003,1.663,0.177,0.677,-25.674,9.02,0.653,1.432,1.453,1.731,171.869,0.758,0.979,6.212137931,15.558,0,0.026,0.168,7.622310345,12.471,0.0249,0.5977,0.0056,0.0542,0.0605
MCD,201706,703772,0.021274,0.012928,0.004814,0.01999,0.041329329,24.808,0.332034483,25.442,27.06,5.118,21.712,0.638,0.196,0.328,0.29,1.227,0.317,1.055,1.052,0.034,0.067,0.015,0.27,2.782,0.003,1.663,0.177,0.677,-25.674,9.02,0.653,1.432,1.453,1.731,171.869,0.758,0.979,6.111275862,15.558,0,0.026,0.168,7.866344828,12.658,0.0245,0.5966,0.0058,0.0541,0.0604
MCD,201707,693527,0.012928,0.037192,0.019349,0.03,0.04653861,25.128,0.333482759,25.771,27.41,5.184,21.992,0.638,0.196,0.328,0.29,1.227,0.317,1.055,1.052,0.034,0.067,0.015,0.27,2.782,0.003,1.663,0.177,0.677,-25.674,9.02,0.653,1.432,1.453,1.731,171.869,0.758,0.979,6.113206897,15.558,0,0.026,0.168,8.085,12.822,0.0242,0.5988,0.0057,0.0541,0.0604
MCD,201708,668900,0.037192,-0.020566,0.000546,0.01,0.038444646,25.857,0.33137931,25.514,26.182,5.359,22.853,0.601,0.21,0.339,0.298,2.246,0.317,1.084,1.079,0.033,0.061,0.013,0.268,2.8,0.005,1.631,0.177,0.67,-17.338,9.15,0.596,1.487,1.506,2.245,187.467,0.753,0.975,15.67644828,13.735,0,0.026,0.168,7.675931034,4.878,0.0235,0.5995,0.0059,0.0541,0.0604
MCD,201709,817267,-0.020566,0.065292,0.019303,0.01001,0.052208262,25.325,0.332586207,24.989,25.643,5.249,22.383,0.601,0.21,0.339,0.298,2.246,0.317,1.084,1.079,0.033,0.061,0.013,0.268,2.8,0.005,1.631,0.177,0.67,-17.338,9.15,0.596,1.487,1.506,2.245,187.467,0.753,0.975,15.80272414,13.735,0,0.026,0.168,7.936,4.778,0.024,0.5996,0.0058,0.0542,0.0605
MCD,201710,706573,0.065292,0.036367,0.022188,0.01001,0.06021209,26.979,0.331586207,26.62,27.318,5.592,23.844,0.601,0.21,0.339,0.298,2.246,0.317,1.084,1.079,0.033,0.061,0.013,0.268,2.8,0.005,1.631,0.177,0.67,-17.338,9.15,0.596,1.487,1.506,2.245,187.467,0.753,0.975,15.81724138,13.735,0,0.026,0.168,8.142517241,5.09,0.0225,0.6014,0.0062,0.0541,0.0604
MCD,201711,587882,0.036367,0.000872,0.028083,0.03,0.037099494,27.291,0.322827586,26.87,24.851,5.831,26.079,0.538,0.242,0.352,0.301,0.328689655,0.317,1.105,1.097,0.033,0.063,0.011,0.272,2.847,0.007,1.596,0.177,0.641,-14.228,9.075,0.66,1.61,1.628,3.543,204.697,0.732,0.943,6.612206897,11.376,0,0.026,0.168,7.491827586,2.071,0.0235,0.6015,0.0063,0.0541,0.0604
MCD,201712,571536,0.000872,-0.005694,0.009832,0.00999,0.020625203,27.315,0.320103448,26.894,24.873,5.837,26.102,0.538,0.242,0.352,0.301,0.339448276,0.317,1.105,1.097,0.033,0.063,0.011,0.272,2.847,0.007,1.596,0.177,0.641,-14.228,9.075,0.66,1.61,1.628,3.543,204.697,0.732,0.943,6.797965517,11.376,0,0.026,0.168,7.941689655,2.073,0.0235,0.6,0.0063,0.054,0.0603
MCD,201801,792706,-0.005694,-0.072397,0.056179,0.05,0.042187683,27.159,0.320689655,26.741,24.731,5.803,25.953,0.538,0.242,0.352,0.301,0.338931034,0.317,1.105,1.097,0.033,0.063,0.011,0.272,2.847,0.007,1.596,0.177,0.641,-14.228,9.075,0.66,1.61,1.628,3.543,204.697,0.732,0.943,6.797344828,11.376,0,0.026,0.168,8.546586207,2.061,0.0236,0.5986,0.0063,0.0541,0.0603
MCD,201802,1074721,-0.072397,-0.008622,-0.038947,0.01,0.09344484,25.316,0.286310345,23.334,24.763,5.492,21.89,0.595,0.228,0.368,0.297,0.33737931,0.394,1.124,1.124,0.033,0.066,0.011,0.371,3.071,0,1.981,0.154,0.676,-11.344,9.054,0.852,1.823,1.843,1.594,186.442,0.704,0.869,11.86703448,9.366,0,0.023,0.155,9.501103448,2.475,0.0256,0.6024,0.0063,0.0541,0.0604
MCD,201803,1101298,-0.008622,0.070725,-0.026885,0.04001,0.090101036,25.098,0.280206897,23.133,24.549,5.444,21.701,0.595,0.228,0.368,0.297,0.357689655,0.394,1.124,1.124,0.033,0.066,0.011,0.371,3.071,0,1.981,0.154,0.676,-11.344,9.054,0.852,1.823,1.843,1.594,186.442,0.704,0.869,13.30244828,9.366,0,0.023,0.155,9.078,2.454,0.0258,0.6151,0.0058,0.0536,0.0602
MCD,201804,894051,0.070725,-0.044374,0.002719,0.01,0.068681319,26.588,0.280448276,24.769,26.286,5.768,22.99,0.595,0.228,0.368,0.297,0.352448276,0.394,1.124,1.124,0.033,0.066,0.011,0.371,3.071,0,1.981,0.154,0.676,-11.344,9.054,0.852,1.823,1.843,1.594,186.442,0.704,0.869,13.31834483,9.366,0,0.023,0.155,8.679586207,2.627,0.0241,0.608,0.0057,0.0534,0.0599
MCD,201805,712377,-0.044374,-0.014437,0.021608,0.04001,0.037122682,25.108,0.292724138,22.6,24.207,5.638,21.709,0.582,0.24,0.38,0.301,0.355724138,0.394,1.134,1.13,0.032,0.068,0.011,0.332,2.971,0.004,1.898,0.154,0.658,-10.868,8.973,0.82,1.697,1.715,4.214,181.894,0.671,0.861,25.28358621,10.217,0,0.023,0.155,9.347068966,1.719,0.0252,0.619,0.0058,0.0531,0.0598
MCD,201806,949683,-0.014437,0.005425,0.004842,0.03,0.083987427,24.587,0.292965517,22.131,23.705,5.521,21.259,0.582,0.24,0.38,0.301,0.364896552,0.394,1.134,1.13,0.032,0.068,0.011,0.332,2.971,0.004,1.898,0.154,0.658,-10.868,8.973,0.82,1.697,1.715,4.214,181.894,0.671,0.861,24.42544828,10.217,0,0.023,0.155,9.446310345,1.683,0.0258,0.6243,0.0059,0.0529,0.0597
MCD,201807,706701,0.005425,0.036181,0.036022,0.00999,0.028437224,24.72,0.294551724,22.251,23.834,5.551,21.374,0.582,0.24,0.38,0.301,0.366103448,0.394,1.134,1.13,0.032,0.068,0.011,0.332,2.971,0.004,1.898,0.154,0.658,-10.868,8.973,0.82,1.697,1.715,4.214,181.894,0.671,0.861,24.45682759,10.217,0,0.023,0.155,9.908206897,1.692,0.0256,0.6153,0.0057,0.0528,0.0594
MCD,201808,687890,0.036181,0.03119,0.030263,0.01,0.047463478,25.168,0.298655172,22.012,23.822,5.83,21.22,0.576,0.253,0.393,0.299,0.355724138,0.394,1.174,1.169,0.032,0.061,0.011,0.398,3.025,0.004,1.91,0.154,0.625,-8.669,8.901,0.743,1.543,1.56,2.632,173.954,0.65,0.845,14.364,12.407,0,0.023,0.155,9.02437931,1.44,0.0249,0.6058,0.0062,0.0524,0.0588
MCD,201809,707514,0.03119,0.057445,0.004294,0.00999,0.056907111,25.953,0.298241379,22.699,24.565,6.012,21.882,0.576,0.253,0.393,0.299,0.391068966,0.394,1.174,1.169,0.032,0.061,0.011,0.398,3.025,0.004,1.91,0.154,0.625,-8.669,8.901,0.743,1.543,1.56,2.632,173.954,0.65,0.845,14.72593103,12.407,0,0.023,0.155,10.10403448,1.485,0.0241,0.6091,0.0064,0.0524,0.0589
MCD,201810,1050938,0.057445,0.072188,-0.069403,0.01,0.087733244,27.444,0.295827586,24.003,25.977,6.357,23.138,0.576,0.253,0.393,0.299,0.392758621,0.394,1.174,1.169,0.032,0.061,0.011,0.398,3.025,0.004,1.91,0.154,0.625,-8.669,8.901,0.743,1.543,1.56,2.632,173.954,0.65,0.845,14.73686207,12.407,0,0.023,0.155,9.241862069,1.571,0.0228,0.5889,0.007,0.0526,0.0587
MCD,201811,775632,0.072188,-0.058034,0.017859,0.02001,0.076282376,29.171,0.284517241,24.23,28.605,6.854,22.138,0.608,0.246,0.403,0.301,0.412241379,0.394,1.204,1.202,0.031,0.059,0.01,0.418,3.084,0.002,2.133,0.154,0.618,-7.509,8.835,0.742,1.62,1.637,2.231,176.419,0.632,0.829,12.94172414,10.823,0,0.023,0.155,8.963482759,2.121,0.0246,0.5874,0.007,0.0526,0.0587
MCD,201812,758000,-0.058034,0.006814,-0.091777,0.01001,0.090949986,27.478,0.283586207,22.824,26.945,6.456,20.853,0.608,0.246,0.403,0.301,0.45262069,0.394,1.204,1.202,0.031,0.059,0.01,0.418,3.084,0.002,2.133,0.154,0.618,-7.509,8.835,0.742,1.62,1.637,2.231,176.419,0.632,0.829,13.32186207,10.823,0,0.023,0.155,8.786931034,1.998,0.0261,0.5902,0.0071,0.0526,0.0588
MCD,201901,800073,0.006814,0.034791,0.078684,0.00999,0.069750587,27.665,0.280896552,22.979,27.129,6.5,20.996,0.608,0.246,0.403,0.301,0.453758621,0.394,1.204,1.202,0.031,0.059,0.01,0.418,3.084,0.002,2.133,0.154,0.618,-7.509,8.835,0.742,1.62,1.637,2.231,176.419,0.632,0.829,13.3347931,10.823,0,0.023,0.155,9.579103448,2.012,0.026,0.5819,0.0071,0.0527,0.0588
MCD,201902,768289,0.034791,0.032963,0.029729,0.03,0.05368799,28.038,0.325724138,23.569,24.382,6.692,20.195,0.55,0.282,0.408,0.297,0.575551724,0.242,1.252,1.252,0.033,0.022,0.013,0.602,3.143,0,2.343,0.178,0.606,-6.243,8.701,0.291,1.346,1.363,176.7512609,162.626,0.631,0.847,14.59213793,19.473,0,0.018,0.14,8.137413793,1.499,0.0252,0.5683,0.0067,0.0522,0.0581
MCD,201903,636432,0.032963,0.04039,0.017924,0.03999,0.054765616,28.962,0.337642857,24.346,25.186,6.912,20.861,0.55,0.282,0.408,0.297,0.425678571,0.242,1.252,1.252,0.033,0.022,0.013,0.602,3.143,0,2.343,0.178,0.606,-6.243,8.701,0.291,1.346,1.363,179.1313478,162.626,0.631,0.847,12.78382143,19.473,0,0.018,0.14,6.819178571,1.548,0.0244,0.5633,0.0066,0.0521,0.0579
MCD,201904,535144,0.04039,0.009414,0.039313,0.01,0.048489039,30.06,0.339785714,25.329,26.203,7.174,21.652,0.55,0.282,0.408,0.297,0.433857143,0.242,1.252,1.252,0.033,0.022,0.013,0.602,3.143,0,2.343,0.178,0.606,-6.243,8.701,0.291,1.346,1.363,179.0699565,162.626,0.631,0.847,12.79607143,19.473,0,0.018,0.14,6.9725,1.611,0.0235,0.5638,0.0066,0.0521,0.0579
MCD,201905,585898,0.009414,0.04736,-0.065778,0.03,0.029353962,30.178,0.317285714,25.616,26.296,7.24,20.619,0.569,0.281,0.413,0.305,0.401535714,0.242,1.235,1.226,0.029,0.043,0.01,0.471,3.428,0.008,2.268,0.178,0.632,-6.738,8.447,0.568,1.447,1.461,186.9510435,188.665,0.573,0.742,12.76760714,13.996,0,0.018,0.14,6.616607143,2.008,0.0234,0.5628,0.0064,0.052,0.0578
MCD,201906,637656,0.04736,0.014736,0.06893,0.07,0.042762207,31.607,0.313678571,26.829,27.541,7.583,21.596,0.569,0.281,0.413,0.305,0.621068966,0.242,1.235,1.226,0.029,0.043,0.01,0.471,3.428,0.008,2.268,0.178,0.632,-6.738,8.447,0.568,1.447,1.461,186.6922174,188.665,0.573,0.742,12.78075,13.996,0,0.018,0.14,7.163607143,2.103,0.0223,0.5616,0.0064,0.0519,0.0578
MCD,201907,587783,0.014736,0.039911,0.013128,0.03,0.045605543,32.073,0.320142857,27.225,27.947,7.695,21.914,0.569,0.281,0.413,0.305,0.620103448,0.242,1.235,1.226,0.029,0.043,0.01,0.471,3.428,0.008,2.268,0.178,0.632,-6.738,8.447,0.568,1.447,1.461,186.5361739,188.665,0.573,0.742,12.79078571,13.996,0,0.018,0.14,7.455321429,2.134,0.022,0.56,0.0065,0.0519,0.0577
MCD,201908,639906,0.039911,-0.014956,-0.018092,0.05,0.049089278,32.871,0.3085,27.945,28.643,7.921,20.878,0.584,0.282,0.418,0.282,0.575517241,0.242,1.222,1.21,0.028,0.037,0.01,0.474,3.732,0.01,2.399,0.178,0.661,-7.04,8.203,0.519,1.385,1.398,188.895087,191.335,0.524,0.665,12.79632143,15.873,0,0.018,0.14,6.947,2.135,0.0213,0.5309,0.0071,0.0518,0.0568
MCD,201909,648507,-0.014956,-0.083881,0.017181,0.03002,0.058823573,32.379,0.308357143,27.527,28.214,7.803,20.566,0.584,0.282,0.418,0.282,0.577448276,0.242,1.222,1.21,0.028,0.037,0.01,0.474,3.732,0.01,2.399,0.178,0.661,-7.04,8.203,0.519,1.385,1.398,189.0852174,191.335,0.524,0.665,12.80867857,15.873,0,0.018,0.14,7.011071429,2.103,0.0216,0.5286,0.007,0.0518,0.0567
MCD,201910,1007712,-0.083881,-0.004931,0.020432,0.04999,0.10701576,29.663,0.307071429,25.218,25.848,7.148,18.841,0.584,0.282,0.418,0.282,0.578551724,0.242,1.222,1.21,0.028,0.037,0.01,0.474,3.732,0.01,2.399,0.178,0.661,-7.04,8.203,0.519,1.385,1.398,189.164913,191.335,0.524,0.665,12.82660714,15.873,0,0.018,0.14,7.247642857,1.926,0.0236,0.5149,0.0063,0.052,0.0566
MCD,201911,926600,-0.004931,0.016094,0.034047,0.07,0.039284245,28.851,0.310857143,25.159,25.522,6.988,18.912,0.603,0.28,0.42,0.26,0.555448276,0.242,1.223,1.206,0.026,0.027,0.011,0.514,4.025,0.013,2.234,0.178,0.673,-7.07,8.035,0.394,1.18,1.192,199.0626957,189.278,0.489,0.613,12.84275,31.409,0,0.018,0.14,7.420607143,1.87,0.0257,0.512,0.0062,0.052,0.0566
JPM,200912,7559227,-0.019299,-0.064315,0.017771,0.02,0.046796256,17.912,0.893,31.809,34.438,1.497,1.684,1.609,0.068,0.245,0.015,0.056,-0.334,1.592,0.622,0.089678571,0.149,0.20852,0.26708,21.114,0.601,0.6634,0.012,1,11.723,294.5947857,0.78864,1.37436,1.67488,274.18124,5.347,0.055,0.27,0.699,35.95333333,0,0.019,0.224,1.11,0.357105263,0.0048,1.3879,0.0037,0.0814,0.1018
JPM,201001,10292092,-0.064315,0.077812,-0.036974,0.02,0.163071392,16.074,0.893,29.725,32.182,1.343,1.511,1.609,0.068,0.245,0.015,0.056,-0.334,1.592,0.622,0.090814815,0.149,0.20856,0.26708,21.114,0.601,0.67264,0.012,1,11.723,305.4715926,0.79216,1.37856,1.6788,135.620875,5.347,0.055,0.27,0.699,35.9612381,0,0.019,0.224,0.996,0.021105263,0.0051,1.3949,0.0038,0.0813,0.1019
